userid,n_status,gender,neu
a62d6ec03dde479d712eb603b4f202cb,337,1,3.35
d59a5af7977fb7f89884a3658f0f873a,183,1,3.55
fcbd3fb0b0a103e3888eb6b774cc3e18,164,1,3.60
78217e1fa34dfb8867787a1ce3523cf3,214,0,1.74
45717db30d666c212b8902f23e6a8dfc,183,1,3.00
85953db7166a83c56d6d6bd86502725d,37,0,2.05
bf47be59ce42c3a1e973e572b3808fd2,248,0,2.35
704558279d1766ec22a4e4b774994c86,16,0,3.55
43027006696d982f33f3f780eed6c927,329,1,1.70
b34b0e17170018eb8902a7a63460354d,100,1,1.60
812d6fcef239b0e14f55608daf8d7bff,25,0,2.60
0b39724d4a84a640bf41c72f318f63ac,110,1,3.10
9c06fa873a018cb5994b8a550e832692,141,0,2.20
ca24e332131e749875d6366460400a73,282,1,2.75
d4a45c91c7164d6f7331474b9700901f,115,1,2.90
a9342f72aa37f993931b60c423116009,73,1,4.30
5f58cfbb230f71406d26ded2277176d0,47,1,3.20
07404c61b18e89889f60118e1be76ee8,42,0,2.25
f5facd653ff8ec0cda0b4ba4cbd7cbf2,898,0,2.25
ac935d534c2fa145a0ac243726cd657e,80,1,1.35
a8f7efed7464fd1f2413499168f56b85,46,0,2.85
1786467191e6c850202ed497a755e4b7,31,0,3.15
5c166d5a29e1a1fb2ae2ad1bfa0377ff,172,1,3.60
f99b61d3129c8d6c2f86c6fb0d0c5a50,151,0,2.00
264008602db7d0fd31b6237fe38361b0,174,1,2.15
f9e153e1f3ef24aaaa6a9bb8e3ebfff6,120,1,1.50
3f48344323e3407a90bde38e9a211c29,91,1,3.35
1e9abaf55323c8ef7253a524b6f8860c,272,0,2.55
9e7af6a5ff833c2a11a2b756cd08d74d,191,1,2.25
d25a7fd7cfd02afac9957b7335c7e86f,263,0,2.35
5d2981b274e0825a4f406381e92b812c,157,0,1.90
ca4229680d7178d815c3d1ae62abbc05,68,1,2.60
d4eb9d61493de34f8475504c46ea3fd9,334,1,3.20
c9c7a7f4c59fdebc3967b7b43aee0c06,127,1,1.32
e6ba4a963f397749120429c324375d86,220,1,2.10
9851e23269d3494627589fc84cf4f7fa,50,0,2.45
55b662072644f621dd0f626d53ee83eb,316,1,2.00
55698d246d9e1c650bdc268fc061851c,36,1,4.10
9a54a0588439bcf40c3160164278964b,375,1,3.15
3928ec46cee45dd9b17ba8be0ed09dae,384,1,2.80
025c650df1b45097b8e00878e04fc844,106,1,2.60
efe80a00a26e4df1df8a2ee856563a20,119,1,2.55
8ea0ffd558f92edc7f19587a0dd17448,20,1,2.45
2b052c83b41c1641a15cc129969ccd3f,66,1,2.53
e61bbd3565f894ac5e981addad3ea219,65,1,2.20
298af219ff6d312534facd6db4a19784,120,1,3.05
f936493c4dd382a2b1e0b31cb8d1ff45,153,1,2.85
4f9a7be8370c8b5f7df4fa37f6d0168b,65,1,3.40
9092d08e7cc60e51a42cacfecfa0c8f5,187,0,4.20
ea0ea2f395c7128374dacf12eb33d199,89,0,2.10
51aaa754c783a9f690cd8a12cde682d9,1072,0,4.65
396460c978e345324e25b116356b6020,27,1,3.30
72d516beb0c1e6502ee0a053de6beb8e,205,0,2.35
16b27ac666f101268fa835f0311a1513,365,1,1.60
78b36fe218e69a54dd37758a52ab8b3f,1020,1,3.05
b783864dc26ddab862ccded42bcb457b,43,0,1.70
203da140ce6897113e154d750fdd6818,146,1,2.70
7b7fd7625f238f22e07d8bb1ac9716ab,390,1,2.75
ce9388a1facc5767c5f2d497234743d8,212,1,2.55
29ca9979f62200cd6e124aae1815647f,236,1,2.40
5ebd5b236b03bc975e95fe1999091d53,7,0,4.30
68bddcc3362ba330aae00a11941c1b24,88,0,1.75
a1986b7e8f2c3db851ccc0eb5bb13bbe,14,0,1.25
07dee1bd8e32c610ef7a97f48912d515,115,0,2.50
4626a44034a8fd1b47055c7411eeb18a,159,1,1.90
72631ecc2f76aca9eddabd2ef7f054a8,459,1,3.10
b5ba2d0aed9a89c3e8dfc0c9d889fedf,13,0,2.40
90ad7dbafe140af36bf6daf08752e75a,8,1,2.05
34673ab6a042dd423a9cbfa645fa5a17,117,1,2.65
865f6f132c6e47bb26d9124b5f758f10,27,1,3.15
05e692c5fa868db5396fdd604ac62a51,266,0,3.55
5f1d510004d0f50e7c81be19c6a30109,172,1,2.65
5cb5101293a0fecacc083bfd88ed925e,246,1,3.85
9c43a2d92c378d2933d0ed2b798d0353,5,1,2.25
13ec66038ed716da77d904878d86ab6f,237,1,3.60
44abfb77e7d0aaa5e31732483f288daa,78,1,2.60
73be5a44a9c8352dacc09cef2ce7d9d0,200,0,1.55
589d3c5f2f2affe1ef4d4c08e459ccfa,12,0,2.60
72d886d84fb10a32572f87f409cd520f,55,1,3.05
9b1215230d599592b6552c393a74372a,524,0,2.32
15ed3004cadfe7dcbc62093cb0bca233,85,1,4.05
cdde1801f4100aea8b9818ffc88da34b,202,0,2.75
ab7d0b5a2c2585368113d395994f3bc9,158,1,3.15
0915e0e6257f657a5d67a67768efeba3,165,0,3.89
27a03a058c3e7358d4bb1e0c3fd645fe,8,1,2.40
658b2f81ccb501567d27c28e7d282ebf,294,1,3.00
92d7b77f4ab99ef9ea7b5bea5c68e1de,146,1,2.10
ee7a6a8184039420257233a894799406,261,1,2.42
8f1f009c1b78be76031f057aa99ed9ca,221,1,2.75
7cde05b1b1a2e930a04e30482b239d9a,67,1,2.21
d25d2e16c7584305fff7d01590aecc79,102,1,3.55
0b8935c5bc1dc02509ce07979d160543,75,1,3.75
05c80f0df79f70ab7d98ec51027c8465,27,0,2.55
623ff8b813fd5515bb3398c5efea092e,114,0,2.15
b830de041f27376ac63ecab759eb5d18,29,0,2.20
5c0fa33f3573e46c73383c45a7b06d3c,62,0,3.95
3fb43f48e8ed9befd1648291608b763a,152,1,3.16
f2dff88f264503da07fb5d494da87d09,262,1,2.40
7ffa6a8976a7d30b9bfbb35fc6c4fd7d,85,1,1.60
20348cfcea53be4666b0bc7ba5cf0a7e,246,0,2.70
bd5b948479ed3b856a7e802c5faee6c7,29,0,2.60
9a8202fe04ca5ebc69b2499ce73c261f,22,1,3.15
83075abe0077a59c9a6df889f4391405,454,1,2.55
e29733114ebcc6d3f411763349f9891b,104,0,2.20
dd38a975dfe7ca3b0aac62e77316bab4,29,0,3.35
9ba126d86320b7ac373f022aeb686cb3,132,0,3.50
311b49dd890a46d4b8425fd7544eabd8,94,1,3.40
27216f99f560aea67683a446ff754d4c,3,0,4.30
8796c44a71279bd1e33b96408d488bcc,84,1,3.15
9fbd59a33e2e949af682bd68f0cc8486,180,0,2.16
3cfebc44e0be933acfedd95fd3de266a,248,0,2.05
a2023c2645b0155a6d31eff69463ae89,218,1,3.20
5a0d614b104205f2a01bb622a1ff5185,14,1,2.20
aea3b4bc3b1304a1a9488b1d29e40866,408,1,2.70
79eb34560a50f701e08181f1295bd9c0,72,0,1.85
b16a9e219a3e3f25b503d549e2b48063,97,0,2.40
c076ef98e40aadc35809079368e1aa02,141,0,3.45
2c6166c663d9fa6e6fc6c78be2f4c9a1,277,1,2.35
c993e5a890c3c5068bfdbe8098e23bcf,18,1,2.90
9dd83b8e3837446e9475727d566084cd,99,0,2.11
2ae9fcbf5e57aeb16d4d3ad38996af2b,131,0,2.15
58d54c89b653352174e44b0713fc7390,28,0,1.65
b734f1f3b4702e5a0d8c2b2d6d7dc3aa,228,1,3.90
90087bfc09ae81da027e0ff7fe728c30,239,1,2.55
f8175302f92df199e5f0b79ec5d9deda,33,1,2.80
a2ce4e55acf1395f5b9ae784b1d94a5e,18,0,4.25
f8bb1f36d49fc76bcc43cd89a38ef285,542,1,2.25
2da4261666242d92607ce65def44f6e7,122,1,3.30
d243eadeab63c29c790660a5e82522fe,209,1,3.30
4607e008b76f8802e17c8fe60706d55b,23,0,2.60
75e66d036cf174f7db905ef0fd225ea2,74,1,2.65
15bff2bec0a6119ea216c654fe9e2315,7,0,2.05
23be532d2bc3907e67b7cabdb12428ab,80,1,1.90
ca821c5f4ac8bc70177442f1037f5af3,270,1,3.70
914e4bf8fd6deccd1d7bec9be3feb2c0,104,0,4.05
cf4ee7bdc7b8f45de92c90bca1d4b4c3,79,1,1.65
28d12a141f4484e19d39e6bdc2778b6d,75,0,1.80
ccc1cf16cba5e4aaac38803666f20e6c,99,1,2.15
6c63607b9c2306a0a2ffb752db31eaa8,217,0,2.10
a4be9d29f295da1b3e0c67cb45606e61,445,1,2.90
a24f279cfbf68bdca29b7327576964f7,82,0,4.15
2a9803801897e4b5a246d3db805d6d3f,71,1,3.85
1272533d0a7b50850c02a279758e0bd9,42,1,2.30
2a0f86c179c146c5147583665ad48bc7,87,1,3.45
78f00b6cd78dbb70a7785884678074ca,76,0,1.75
6247e01994ec80fcd5558b5703b79b5d,213,0,3.15
ea88bedbf3f1f8722b0b7215d63cf924,41,0,3.20
4fc4baa6618156c7411fea63512d56b7,91,1,2.65
e67f8d8e18840b928818c062b9d26543,176,0,1.60
e42029204a2cb10c3c0da2723fd1e004,171,1,3.70
66237b73f37537aae3d09fe9ba676c01,236,1,4.75
b09557a6607e65fd16a3a699afd80398,511,1,2.05
f35a3f9b94c1456ee5c0fe009c35a313,174,1,4.40
da53c8ec222c749b531ecc6d383b607d,77,0,2.85
15e68120f7af5a11862699a24ef909e0,30,0,2.35
d698e7b868a2b908d39b199e4c032df7,115,1,2.70
dd68674e09b779c5718f3a412e7579a3,278,1,2.10
49a44f2875456252a3bc794191211d52,60,1,2.50
090dd511c63a028cbd1ae9f297619354,200,1,4.45
fc8ee837c168a831f50493956599a1a1,32,1,3.00
f04449ca87bdf8c420b051e8366a46e5,68,0,3.00
3b9d9540328b737f25e2c70562716bf3,82,1,1.55
021074bd91eb1da88bf80df419feaa46,201,0,2.85
5a8d5df785438b661c74eddfa2108ecd,149,1,2.45
f3a3415fc19bd37b95cbda49f3c7a71b,129,1,3.05
e4560705ae26ea0ef1ebe1d9990e8cc8,696,0,2.35
630ac72e87089f9293c735c17fe9f7fe,138,1,2.70
46fa15af1563c68328cfcc14ce3c001a,64,1,2.55
5fb4483cb113164f5e298389586bd530,318,0,1.90
dfbb32b848cfc073ae75d5ce67027e1a,233,1,2.40
9ccb636838b02199ec90b9f3709bae3b,610,1,2.21
939e2ab2181d8f2b5e92bfcae5b74673,21,0,2.10
3b26db2e3db8894e4f0e6803075a2c16,914,0,3.70
18459149b9a5bf77f43af8cc70643ee6,452,1,4.45
567e3a02c0585f14d5871bfbd924e359,71,1,1.75
812ce9e6bef5c6b1001b6263e795200a,20,1,1.30
b1193f624b9f61176449c088d56ca6c2,81,1,1.95
9756de574f589e31bfbc7127ee66d43e,116,1,3.70
5a041041f312428b3bd422a0ec3871ba,16,0,2.95
ea9d5e3f8f847e68c2d0718ba1bc3e36,97,0,3.00
f917fea3e87eb4c98c16b34868f25432,61,1,2.15
3e6b8aa7cfa1d4fef954b29e252e30f4,55,1,1.85
edea9cde239263f65b697dc38f3da601,26,0,2.20
9f4ac066784cc346682827109d988871,111,1,3.40
77437639b9784faf58f21e7700b02c19,9,1,1.85
57fb5fe037601c8c7d39735796ebdd58,237,1,2.40
b59ef396e0a4890fcfc95d90ab8f18b8,32,1,3.20
6648b43f4bfc0bd3c93eee1d84cb0702,106,1,3.05
e907b9c60059b1ac262ef353edf897eb,124,0,2.00
ebce92dea8767958b0d9327c8c1ed374,28,1,2.95
8bc3dc490c70167c56bcb959b4147fe7,7,1,2.15
5c12a81cfcc7c23c9f4df6de28bcefb5,212,0,3.05
c4833cc6dba31a9b2205e81646534d81,10,1,2.95
039e4743882970bd617cc21c1f325c38,406,0,1.90
23e6cb5cbcc12ad06dd4b7829123ce0f,228,1,2.65
f9c2837363eb38dccbc006051b78bd27,179,1,1.75
dae7165c25b9a39439276731f4ba3006,345,1,4.05
4af2a2ef9107e60695600b1a187f63d4,6,0,3.65
e8fc78922635ae5df1a939ddcbccb456,774,0,1.55
a5b109f384a2a3c8292bece0e2ba4b22,799,1,3.35
76113b5f968f7a493872a73a4944cef2,19,0,1.70
4ecbb2be319682aa668428547ddafd3c,166,0,2.55
a1b00c1ef979a64a3733771a5be42303,10,0,2.80
6176a7507416f5b8edb3bd7bab3b35c8,137,1,2.35
439e3ca3500563392dc2d583ea391dec,31,0,3.53
0b589f78ca728dba2b4d24806275f6c5,141,1,4.20
870271a590c11b2cb6b8876b6667d58f,91,0,2.55
bb56538c2f8a957550cb25cd10a07cd3,253,1,1.75
801d6b38ae4c190fab443132ea16b45e,163,0,2.75
91f5e7f007ef7a99e5f4d98ece01ae4c,215,0,2.95
daf9d2f861a0302da1b3c448c60b6ce8,41,1,4.15
7eb772bb9f8a504ae1909a1bce13f44f,16,1,3.90
3dc65fdd0130333f4732e43eec14fa37,308,1,2.20
b7eeffe19e125928ec2128adb136a2e3,301,1,3.85
376193f19dde201fc2201548fa59dc52,30,1,3.35
e36c502679a5a53b44b8ef937cd73846,65,1,2.25
672e6ebbb89362e99937eb0cbfeb6070,571,1,1.90
67e082e18964182b66d9754b1df12d22,204,0,3.45
38f8ae8f5daba9499bfa93029774c7e2,97,1,2.85
3bce836898ffa713fd9f6847588ab360,94,1,1.40
b780d0fb4df6723dac06422aa880b0b3,12,0,3.25
3dc58073f0b926bbe5ae392617ab5993,66,0,2.95
9e07b0eadf651bedb20d9e62c74a6529,9,1,2.37
c192dcfb57be25db64aa6630e31b669f,8,0,2.25
e2bdfd5c3fd083664e8f4b308af9d96f,395,1,2.67
2a8dfd5d2f8f7b522c9ecb6248d9234c,69,0,2.20
1389d2d9b40d9ff1e4ae61943f82bb3e,70,0,1.95
5951c6710ef6e6286da5115deb373465,144,0,2.10
fb13fd91eca91c8f7bfe22b14327c6eb,43,0,3.15
ab5ef1673d504433a59371557c661f6d,91,1,2.95
aa442054511534b42308d4e5ad3c5dfb,44,0,1.80
42fc56f7f8a95bdae506145b0e28f79c,49,1,2.25
1679a16a05cf390cc78f69b2a7b23bf3,27,1,1.95
b08971d6d9d5c92d5538b4e02afa23c4,301,0,3.65
7b1d5878d593490d7c38ebc0cad7cd02,267,0,2.00
6dcccfacc711a3892bcb739a7a276d50,190,1,2.50
31cb846a1ed2d6ac7bfd4fb28b84035d,67,1,1.85
f0f58024a292249a08464b120cb19aa8,7,0,2.95
63a0607221477758357762080091cec3,148,1,1.90
e50dc6e2ec251074abb51b219237beba,283,1,3.15
0081b03f37bfd48ce093cefceed67333,22,0,3.30
d48d1157d8e19ae7a1d337d49613804f,30,0,2.10
d2c47a1671118d772a36dfde5b06fc57,322,1,3.30
145e0afe80a501f1efd5474837afee9d,179,1,3.30
4962ed80ba31d7d355a944d65f196f9f,164,0,1.90
44fdb049786f483b252c404d6ea033aa,79,0,2.50
987844a4645b11865ed60e0d61ecec11,270,1,1.65
a053423ae7263b5e792a4caa10329a3c,13,0,1.25
73cfe83e4320c005e58ee7b492e0aa9e,84,0,2.79
d477a33c45b13e6e000194f72f744441,176,1,3.65
b5ba133735d57325bb1b77a9aa1eb962,69,0,2.30
489bc20b0f08723f1a9215215c9a2d49,54,0,1.60
0ecff63b5c3c870b6922d2792013b1b3,31,0,2.40
9f745526e6afa13469a5a3a5165345b0,166,0,2.30
661ee72ce958533d26f323795070ad56,121,0,1.95
7cd3abde6cc5079b3c922a4eeadf93dd,25,0,3.05
ca722adba6dc4e5c3e904804c4adafde,16,0,2.00
463128cbfc4fd9347172a6fd870655d5,283,1,2.65
53544dd43137fff749242570540ff4c4,250,1,2.40
fe5c88d799c645c6aaebb0b569518a96,12,1,3.50
bb0aa5d4aeb4aa7070b8f0b7c20ff004,8,1,4.25
29faf7275edfdc59f64cf20a8bd945d9,85,1,2.10
f5bbe2e7b10eb755f2d33623bce0d70a,268,1,2.65
7f4f21c13e13b6a65440de19d1938edd,160,0,2.90
c3d15155a2e060924ab0d9bb1886c845,37,1,3.50
c28bc83c5477812633df13e2b71dabea,180,1,3.55
db35062cb416e43166b7f7744a524725,96,1,2.60
85340ce580bba54af6b4361df323c497,139,0,2.10
b688668961a408cfbf98975ad7cfa04f,19,0,2.40
65d96d0ffd5526f86665dc39f85c451a,756,1,1.75
86ecc8161cdb62aa664962ddbaf90e98,385,0,3.00
e018cd428c048464f1c7ad2f784f514e,181,1,3.30
9fc9e6a4aa1932de4708d85b1dbf0447,97,1,3.15
4cd8c140cf7aa66b4f84dcc09b04d71f,27,0,3.35
c93aab84221c2ba06d8f35332c8fbb2f,87,0,2.26
9d2e337107bb5165b3202c36c7ba5d85,60,0,2.00
8e6002674113bb765b459c4baab51559,73,1,4.25
d007a2a659630c7aee89a1184102e493,154,1,1.85
f12a1942dc12e5af303e50ebd37d46fa,141,1,3.05
e0f3f960de795387e63c894ed707f5ff,19,1,2.15
d3810efa22286149ab3a280eb0a8de3c,9,1,2.50
a81e2c812df74bc1cfcacb070a47cfb0,55,1,1.15
129c94a3e62f2d8f4aeded92e56e1eb2,111,1,1.80
93ac0f84e8d852711d3ffaf5929397dc,418,1,4.20
7395b30c4fa5aa5367756ecaea431cfe,185,0,3.55
d957f3e054982bc3f4330313e756aa81,154,1,2.55
6f209773bb89350592850b4689b89ecf,131,0,1.11
64413ee7576eaadae2c1a5b1ab24317a,52,1,1.75
f97355b2704595286e104c9250a96369,18,1,3.75
8f22d7394486249e0aa45c617db2d295,195,1,3.45
5d654aec7240374f3f76607d0db3d9cd,28,1,1.90
0368c8c9364c1ae57fd02ad51a391a02,406,1,3.32
acedbfa20d650ffc8ba1d0542dbdc0fb,67,0,2.05
d2404593ecf8f3e036f42be6450bfc88,157,0,2.35
d46ff0e6675230d56f9dfa98004a573f,43,0,2.00
7e4eb86d80368976f1243a46ed16020d,56,0,1.75
00e68daefd5a08081da9c73baa2a493b,99,0,2.55
868af0ffe3a8e018c8ef4a7c8f4b6eed,29,0,2.05
491a5132ddfdef7a375d83561551cc2a,145,0,3.21
faeddf10f546543cd4a7050aaf7b03dd,156,1,2.10
5cdacb442e26b285f68d6b0421890da2,381,1,3.45
4661f7c3172819fa337c0799edc55bdc,625,0,2.55
4b78c9b6b8ebc14707e0c0ef5cca1613,187,1,3.10
16c989ed107e21f641e4379e4c172d69,135,1,2.40
fd670713aa300977567db4d3483a0f73,42,1,3.65
47948448131ca8299647e80e4ed912c3,118,0,3.10
a95732a003fa068370ba3931152376b9,16,0,3.25
79e3e569a4cc6b0a06381a9b13735e39,80,1,4.10
8c229a36d574d8fd7cf92df86bf9834d,63,1,2.65
7cf40bf70475ea26d6092c95fbac646a,13,1,4.55
1f16bacefaaf9df18d09ad51acf6181a,193,0,2.90
bc160ff40a2f9ac000bc1e9f35b4659f,74,0,2.85
37d31334c5f62e997c2933d9e3df2207,30,0,3.05
3787079ce85cdfbdc47201836b8450e6,25,1,2.75
518af06d90520aa4d2dae58ea6337cbb,559,0,4.25
dd7013732afd3ff5b351797a8fedbd34,68,1,2.40
42bd260bb2e13dbd50fbb7de217fcedd,90,1,3.95
e8b5617e00feba36500a8048c04fd800,175,1,2.85
5e4022e1b3249dab5451a746d7a47324,26,0,1.40
9ae483d1d0dfc9219e68ec871a604332,144,1,4.25
aaae0a0b45fb9ffaad9dfb04373333f7,206,1,2.25
1f9310200b264ff8dcd78a3823b4bdce,11,1,3.63
b64f438e396e04d9253357c18cdfc59e,7,0,2.10
05b6dc3e9efd328a8a593a9533f36ba4,261,1,2.60
246ace84beaa097e5c3c8863c5cf8786,39,0,2.30
f2881df0909ad591a4842a93d71edad8,234,0,2.00
32bb04a9e8ea488712f844e06144258f,100,1,3.65
eba81ddbc6be26d5ca0e01b25be006e7,51,1,3.35
ec3576c998b8693d2e2122df38fd5d63,148,1,2.63
669c736f170658bfb22c28000e7c5ce0,44,1,3.40
31a10a665c73e1fece31194dafa97d78,172,0,2.45
62bb94e192e338509744f35abe4c7675,141,1,2.85
da2339c874603fbb0f67658c70d35c53,150,1,3.30
3ad71aba27c4ac77006ee427f2f02121,182,1,3.25
5a665efe0d100499875897627df1c4f3,90,0,4.15
85ae26e54b1080f97935142d65f4f1e5,23,1,2.75
49701aef4f1dc8240cbf8e338537294f,238,1,3.90
3c66e41a6d8ab4c83df2f023c8d8669c,84,0,3.30
cb4519f33c2c4bf2ae3cb84b33d61243,302,1,2.95
55540f47302b84c5177536a7a8cdd874,8,1,3.65
29570fbba553bc9bb09b346fe2983a40,185,1,2.10
8d6847fddca50689a30ef00e7ef88baa,55,1,3.90
a175a69f970e9fef93d5ff0cabcf54f3,73,1,3.30
09d49911150e25d523ca42a590b3f06d,73,0,2.15
1f50cd10294e599e69fc59e0566b71ab,6,1,1.45
a588a108979ed3fba33903216de90f20,311,1,4.50
acbda688f5b8278a2c43fa068f270567,840,0,2.45
875ace29184db353f3c2529ae653df9e,122,1,3.85
ab0a35b6c91aa1630ad9dab061f02a60,228,0,3.95
0d5c5cb7f7a6abe937bcb3c98b347db7,181,0,2.95
0d82a6c8c60373d33cf8793598d2959e,136,0,2.10
e8178caddac5fe27f82c3a3bba01f455,305,1,2.40
a4ce17b0fe5e827de808e7cf366c0ff7,11,1,2.45
c6a7997af81f5d4a925421f7b33128f2,124,0,2.90
44762fa227449c01cc039a6329a0ab80,201,1,3.63
b24a083af515b127d6967df54f0f1460,17,0,1.53
53275c04d758d8a393bd49154e9358e9,205,0,2.05
936c9cc83b24cca05eaad25352c3bcd2,9,1,3.70
4f7bc18450a28c1c8273b08416df9662,8,0,2.90
587932697e343cf43345efdb2f0e2589,64,1,3.50
3cd70fb110ff12672e98c1181ca3789d,145,1,3.30
18d85c5f91349c9469b0dce096d16ed7,36,0,2.00
c0c20ee27dae1cb26f5bb6bfa34bff20,131,1,3.20
63897e8dfe9e634b702b787f2c13a073,98,0,3.30
4c817a5113636d1026dacceebc7aa5fb,91,0,2.10
edb0683a7c59050b9b1b5a3f645c7a36,256,1,3.55
a784c9bc25b920934d1ac0f4d4934575,243,0,3.84
0e8adf6da12d1e60402cb1ed4988f48f,13,1,3.35
761f23fb243f60b35a24310c7babf840,85,0,1.20
1b434eab6f0166a25fe89590ae691482,266,1,1.90
f83d99559b916097f9d77008e7a88738,178,1,2.95
e849e849134af7adad8f2fc6e5e89018,92,0,2.75
ce86e4a42809a2468a10d1f46741ebde,23,1,2.37
b8983c7006577933882f9bfd21e2a319,256,1,3.15
f04e457b299ba98a76deefce86c53c16,824,0,2.90
e585596bedcbf6e159f3ec77dfc13f6f,114,0,1.65
6198a731a206170b89798a1f251c91e3,96,0,4.40
e01fb418ec1288c8f3b78955a08d7481,17,0,2.70
dbd56f9acb15a83e2a6b5ca34e0f2b6e,188,1,3.75
55f92653aaf44a53d965b3a8e0f4f851,225,1,2.05
fcc31c9e5bfe10e112f11065e6f3d194,71,1,2.90
b0d8f364b301464bd338defbc9505e4d,164,0,3.30
0c3146067b1509e7c33c731ba0dadbd4,533,1,3.25
198ddffe0e81a7c088575c2c858874ba,154,0,4.26
d09936f513fde82d651f0b4ffc00ac69,218,0,1.05
b0a0fa50bdbe30988692efc1e5cacc6b,170,0,1.60
5912f955fa43691daee8297728fb679c,65,0,2.00
388df6b9e8963e0c7eee72d7d8a71f10,115,1,3.45
4586d4321db8e79f1fd7304b8c88f378,88,1,2.95
9414a5acb1bf40036957a92a5dc54df1,418,1,2.85
42ffd3bccdf204d924c96fa952515870,257,1,2.60
6d357327a0905c9e76850ea87ba59042,22,0,2.70
ee4c0882b7a6096d591506c6eea97813,70,1,3.00
ca329fefea5b6530930e28c89b5dcd4a,27,0,2.25
df31ca08b5b16a27956721b2f14636c4,14,1,2.55
13ef1d8f269d7fd3c80cdc664f275be2,93,0,2.75
3cb9ecafcb53c65e9ca9d958fae74b31,183,1,1.95
f2fa4757ae57461e3996f65553b10afa,24,0,2.70
cebe79fa8b1b003b0377154a723b53dc,154,1,1.30
f80da5f210773dfb16dcef22b93665ce,189,1,4.35
63933542a62ee2e8d0deb5d4d588c9fc,162,1,2.25
4a921de61fc2e628ec9758b8be294177,313,1,2.25
fa9b816ac0f3dad587641a62f18536fa,31,0,2.70
c3ce75ed9e441ad56135b19772745f73,112,1,4.25
9b591756a19d5b27a3caec36c5a1718e,30,0,3.00
51126ab96e69690ef3ecd26b57954093,12,1,3.60
fe2199bc2bc8703d5bb0ceb47ef3c3c2,17,1,2.05
679b176888eddcdde40d36e488501ac1,346,1,1.45
8dbfe02badb04aa3ef17c76a3008a886,99,1,2.70
b84a08f8985f6d137d82889815ae530e,19,0,2.60
1a744e692e38b1f03e87db78bb03dcf1,166,1,4.10
17bd2296a33e5c3f60904b145594d88d,52,0,1.30
d8c56466d441dd3f196e14562bf7bc26,117,1,2.80
9303713dfe85ac7fc9c4cdd1897fb446,203,1,2.40
3e991bc5cf2089fcd076f1660a210288,328,0,2.56
bb0190126c5d2dea22f6dcb28a41da2c,150,1,2.50
6931676518b4ffcbc5fb382f533c6cda,78,0,2.70
9af73874f6446f405174296a5af0fb81,80,0,1.75
7b559e0164bdd1b353f1fc6a2776ea2a,119,1,2.85
80dde9a78df2433059554a02370c4782,95,0,1.65
2d3875c53a90450717438f5013ea5ef4,99,1,1.35
9d15432e3f80d5ec169fd5c4f8a48b61,102,1,3.50
93fa146dc6db80eb268c5cd59b17c758,142,1,2.15
162cd77fd8c19bdf8f7a09f9b98b1606,9,1,3.05
06165dddbf8856657d57d27600c4944c,96,1,3.90
89f33ab14b98ce1e6ded7e1e6742f701,1511,1,2.95
2371f09a917d3730ce3260529dc80e2a,78,1,3.00
1cb62e9be119caabd0a5dc200fbd1230,76,0,1.85
4f9b53fe4384040e71154a7682f3ae0c,23,0,4.30
a1c011c832cd5614c0aa3c4d764e3850,50,1,2.20
d2ee2871aa02698e66fdc72b2218cdd8,140,1,3.25
ef0e06b5f428365ef6e9ac6734aa2df3,22,1,2.15
eb99b74c49791a50022af665f157019d,313,0,1.80
f313fbf65d54789aca4bf3be7a67f5c0,37,0,1.80
e138d51a927c40748cac9c14f243fb30,64,0,1.65
af54ccfd8251c1f704d837bf1f8433d8,163,1,4.05
b775ef4f30b1baa66a18493236ecfbeb,63,1,3.10
57d339c6e0b31a5ad9e4faf8d4c69afa,102,0,3.10
ff2d2f34b40862bcd74bbca6abebb9fc,47,1,3.85
392bff079e19449fe1cab7403c9896c1,19,0,2.50
4c517d27c86e787ac6f0b8dcfdeba614,250,0,1.50
d4c35fce74b3e3ff3c8fae4a832c39e1,169,0,2.15
1d57cdb2f3546957026c995e435a496a,29,0,1.55
2e1b7e508d1f478c3b654ddcfd6c2a1e,106,1,3.60
7957306cc77aa93319d7bf16ab402b4a,175,1,3.25
731ec303a94eaf3982964dcb8e0a3a22,186,0,1.45
5df27ab3444ab1b6d058a2a6ff7ec87f,129,1,2.25
7e5e71695671a338094c415ed5c860ec,103,1,1.80
e135c3c4634647833d41f2f66dd086d9,12,1,3.79
6c1d18401368d256dca8e4f799e7b83a,20,1,1.50
842875ac53f3b9d59f25e1f0aab0968f,141,0,3.65
e6383fe1a3ad9e950f2047a73f37a4c9,35,1,3.50
8fa2adc29ea7862a454c842ee7651340,475,1,1.75
178da0a74a229265af9dde80b6e4b9bc,417,1,3.70
ebe21be172a22045482f9df9f2ca7e6f,49,0,2.20
624bf7475ccec0f13a279780f243add3,45,1,2.65
cc06e0f9c62b8d340b5f67c26cb7fc72,167,1,1.60
fbda88d27f90d85e10f86c3893d8ebe1,102,0,2.70
9dba5ce962b78707d07296fcb93db89a,631,0,3.20
6b87348fc07ad6a40a4fd9d1824ac4c3,337,0,2.80
d178c2384918f7edebd44e58b0768b75,23,1,2.25
dc6a72fb4544930fdf70f35c6d460447,235,0,3.35
31740c99e8ffc5986d21ab86af0faa11,567,1,4.25
9df67f840becefeb34c5034562db3562,49,1,1.15
8a9c2172061fa5485897bb06be45ffb7,66,0,2.10
